1494606196144,1,1494606196137,TASK_START,100,100
1494606196199,1,1494606196141,BASELINE_START,200,200
1494606376192,1,1494606376149,BASELINE_END,200,200
1494606376233,1,1494606376150,BREAK_START,0,1
1494606406194,1,1494606406151,BREAK_END,0,1
1494606406235,1,1494606406154,TRAINING_START,0,1
1494606466203,1,1494606466160,TRAINING_END,0,1
1494606466244,1,1494606466161,BREAK_START,1,0
1494606496204,1,1494606496161,BREAK_END,1,0
1494606496245,1,1494606496163,TRAINING_START,1,0
1494606556215,1,1494606556172,TRAINING_END,1,0
1494606556256,1,1494606556173,BREAK_START,2,1
1494606586217,1,1494606586175,BREAK_END,2,1
1494606586258,1,1494606586177,TRAINING_START,2,1
1494606646222,1,1494606646179,TRAINING_END,2,1
1494606646263,1,1494606646180,BREAK_START,3,1
1494606676224,1,1494606676182,BREAK_END,3,1
1494606676265,1,1494606676183,TRAINING_START,3,1
1494606736232,1,1494606736186,TRAINING_END,3,1
1494606736273,1,1494606736190,BREAK_START,4,0
1494606766235,1,1494606766192,BREAK_END,4,0
1494606766276,1,1494606766194,TRAINING_START,4,0
1494606826244,1,1494606826201,TRAINING_END,4,0
1494606826285,1,1494606826202,BREAK_START,5,0
1494606856246,1,1494606856203,BREAK_END,5,0
1494606856287,1,1494606856205,TRAINING_START,5,0
1494606916257,1,1494606916213,TRAINING_END,5,0
1494606916298,1,1494606916214,BREAK_START,6,1
1494606946257,1,1494606946215,BREAK_END,6,1
1494606946298,1,1494606946217,TRAINING_START,6,1
1494607006263,1,1494607006220,TRAINING_END,6,1
1494607006304,1,1494607006221,BREAK_START,7,1
1494607036264,1,1494607036221,BREAK_END,7,1
1494607036305,1,1494607036223,TRAINING_START,7,1
1494607096270,1,1494607096227,TRAINING_END,7,1
1494607096311,1,1494607096227,BREAK_START,8,0
1494607126270,1,1494607126228,BREAK_END,8,0
1494607126311,1,1494607126230,TRAINING_START,8,0
1494607186283,1,1494607186240,TRAINING_END,8,0
1494607186324,1,1494607186241,BREAK_START,9,1
1494607216286,1,1494607216242,BREAK_END,9,1
1494607216327,1,1494607216244,TRAINING_START,9,1
1494607276291,1,1494607276248,TRAINING_END,9,1
1494607276332,1,1494607276249,BREAK_START,10,0
1494607306292,1,1494607306249,BREAK_END,10,0
1494607306333,1,1494607306252,TRAINING_START,10,0
1494607366301,1,1494607366259,TRAINING_END,10,0
1494607366342,1,1494607366259,BREAK_START,11,1
1494607396304,1,1494607396260,BREAK_END,11,1
1494607396345,1,1494607396263,TRAINING_START,11,1
1494607456309,1,1494607456266,TRAINING_END,11,1
1494607456350,1,1494607456267,BREAK_START,12,1
1494607486310,1,1494607486267,BREAK_END,12,1
1494607486351,1,1494607486269,TRAINING_START,12,1
1494607546314,1,1494607546272,TRAINING_END,12,1
1494607546355,1,1494607546272,BREAK_START,13,0
1494607576315,1,1494607576273,BREAK_END,13,0
1494607576356,1,1494607576275,TRAINING_START,13,0
1494607636324,1,1494607636281,TRAINING_END,13,0
1494607636365,1,1494607636282,BREAK_START,14,0
1494607666324,1,1494607666282,BREAK_END,14,0
1494607666365,1,1494607666284,TRAINING_START,14,0
1494607726335,1,1494607726293,TRAINING_END,14,0
1494607726377,1,1494607726293,BREAK_START,15,1
1494607756336,1,1494607756294,BREAK_END,15,1
1494607756377,1,1494607756296,TRAINING_START,15,1
1494607816341,1,1494607816299,TRAINING_END,15,1
1494607816382,1,1494607816300,BREAK_START,16,0
1494607846342,1,1494607846300,BREAK_END,16,0
1494607846383,1,1494607846302,TRAINING_START,16,0
1494607906353,1,1494607906309,TRAINING_END,16,0
1494607906394,1,1494607906310,BREAK_START,17,0
1494607936357,1,1494607936314,BREAK_END,17,0
1494607936398,1,1494607936316,TRAINING_START,17,0
1494607996366,1,1494607996324,TRAINING_END,17,0
1494607996407,1,1494607996325,BREAK_START,18,1
1494608026368,1,1494608026325,BREAK_END,18,1
1494608026409,1,1494608026327,TRAINING_START,18,1
1494608086373,1,1494608086330,TRAINING_END,18,1
1494608086414,1,1494608086331,BREAK_START,19,0
1494608116373,1,1494608116331,BREAK_END,19,0
1494608116414,1,1494608116333,TRAINING_START,19,0
1494608176382,1,1494608176339,TRAINING_END,19,0
1494608176423,1,1494608176340,TASK_END,100,100
1494608176464,1,1494608176340,CONNECTION_CLOSE,300,300
