1494256918380,1,1494256918374,TASK_START,100,100
1494256918439,1,1494256918378,BASELINE_START,200,200
1494257098434,1,1494257098389,BASELINE_END,200,200
1494257098476,1,1494257098391,BREAK_START,0,1
1494257128435,1,1494257128392,BREAK_END,0,1
1494257128476,1,1494257128396,TRAINING_START,0,1
1494257188446,1,1494257188403,TRAINING_END,0,1
1494257188487,1,1494257188404,BREAK_START,1,1
1494257218448,1,1494257218404,BREAK_END,1,1
1494257218490,1,1494257218408,TRAINING_START,1,1
1494257278457,1,1494257278413,TRAINING_END,1,1
1494257278499,1,1494257278414,BREAK_START,2,1
1494257308458,1,1494257308414,BREAK_END,2,1
1494257308500,1,1494257308417,TRAINING_START,2,1
1494257368463,1,1494257368420,TRAINING_END,2,1
1494257368504,1,1494257368421,BREAK_START,3,1
1494257398463,1,1494257398421,BREAK_END,3,1
1494257398504,1,1494257398423,TRAINING_START,3,1
1494257458470,1,1494257458426,TRAINING_END,3,1
1494257458511,1,1494257458428,BREAK_START,4,1
1494257488470,1,1494257488428,BREAK_END,4,1
1494257488511,1,1494257488430,TRAINING_START,4,1
1494257548474,1,1494257548433,TRAINING_END,4,1
1494257548515,1,1494257548433,BREAK_START,5,1
1494257578479,1,1494257578436,BREAK_END,5,1
1494257578520,1,1494257578438,TRAINING_START,5,1
1494257638486,1,1494257638442,TRAINING_END,5,1
1494257638528,1,1494257638443,BREAK_START,6,0
1494257668487,1,1494257668445,BREAK_END,6,0
1494257668528,1,1494257668446,TRAINING_START,6,0
1494257728494,1,1494257728452,TRAINING_END,6,0
1494257728535,1,1494257728453,BREAK_START,7,0
1494257758495,1,1494257758453,BREAK_END,7,0
1494257758536,1,1494257758455,TRAINING_START,7,0
1494257818505,1,1494257818463,TRAINING_END,7,0
1494257818546,1,1494257818463,BREAK_START,8,1
1494257848507,1,1494257848464,BREAK_END,8,1
1494257848548,1,1494257848466,TRAINING_START,8,1
1494257908513,1,1494257908471,TRAINING_END,8,1
1494257908554,1,1494257908472,BREAK_START,9,0
1494257938515,1,1494257938472,BREAK_END,9,0
1494257938557,1,1494257938474,TRAINING_START,9,0
1494257998526,1,1494257998483,TRAINING_END,9,0
1494257998567,1,1494257998484,BREAK_START,10,0
1494258028528,1,1494258028484,BREAK_END,10,0
1494258028569,1,1494258028486,TRAINING_START,10,0
1494258088536,1,1494258088494,TRAINING_END,10,0
1494258088577,1,1494258088495,BREAK_START,11,0
1494258118539,1,1494258118495,BREAK_END,11,0
1494258118580,1,1494258118498,TRAINING_START,11,0
1494258178550,1,1494258178508,TRAINING_END,11,0
1494258178591,1,1494258178508,BREAK_START,12,0
1494258208552,1,1494258208509,BREAK_END,12,0
1494258208593,1,1494258208511,TRAINING_START,12,0
1494258268563,1,1494258268520,TRAINING_END,12,0
1494258268604,1,1494258268521,BREAK_START,13,0
1494258298567,1,1494258298522,BREAK_END,13,0
1494258298608,1,1494258298527,TRAINING_START,13,0
1494258358581,1,1494258358538,TRAINING_END,13,0
1494258358622,1,1494258358538,BREAK_START,14,1
1494258388581,1,1494258388539,BREAK_END,14,1
1494258388622,1,1494258388541,TRAINING_START,14,1
1494258448587,1,1494258448544,TRAINING_END,14,1
1494258448628,1,1494258448545,BREAK_START,15,1
1494258478588,1,1494258478545,BREAK_END,15,1
1494258478629,1,1494258478548,TRAINING_START,15,1
1494258538595,1,1494258538553,TRAINING_END,15,1
1494258538636,1,1494258538553,BREAK_START,16,0
1494258568596,1,1494258568554,BREAK_END,16,0
1494258568637,1,1494258568556,TRAINING_START,16,0
1494258628609,1,1494258628565,TRAINING_END,16,0
1494258628650,1,1494258628567,BREAK_START,17,0
1494258658614,1,1494258658571,BREAK_END,17,0
1494258658655,1,1494258658573,TRAINING_START,17,0
1494258718624,1,1494258718582,TRAINING_END,17,0
1494258718665,1,1494258718582,BREAK_START,18,0
1494258748627,1,1494258748583,BREAK_END,18,0
1494258748669,1,1494258748588,TRAINING_START,18,0
1494258808641,1,1494258808599,TRAINING_END,18,0
1494258808682,1,1494258808599,BREAK_START,19,1
1494258838642,1,1494258838600,BREAK_END,19,1
1494258838683,1,1494258838602,TRAINING_START,19,1
1494258898648,1,1494258898605,TRAINING_END,19,1
1494258898689,1,1494258898606,TASK_END,100,100
1494258898730,1,1494258898606,CONNECTION_CLOSE,300,300
