0,0.04914,-0.02927,0.008905,-0.00338,0.007471,-0.003032,0.004399,-0.007665,1.928,-2.438,0.007212,0.0002279,0.004049,-0.0004138,-0.00201,-0.0001496,1.0
1,0.04886,-0.02901,0.008911,-0.003384,0.007498,-0.003037,0.004417,-0.007671,1.929,-2.438,0.007228,0.000232,0.004064,-0.0004168,-0.001998,-0.0001453,1.0
2,0.04927,-0.02932,0.008927,-0.003391,0.007537,-0.003046,0.004452,-0.007687,1.93,-2.438,0.00726,0.0002314,0.004081,-0.0004162,-0.00197,-0.0001478,1.0
3,0.04923,-0.02926,0.008934,-0.003399,0.007551,-0.003049,0.004488,-0.007701,1.928,-2.438,0.007282,0.0002326,0.0041,-0.0004159,-0.001955,-0.0001477,1.0
4,0.04866,-0.02842,0.008936,-0.003403,0.007576,-0.003057,0.004497,-0.007705,1.929,-2.438,0.007296,0.0002361,0.004105,-0.0004097,-0.001964,-0.0001407,1.0
5,0.04747,-0.02767,0.008941,-0.003409,0.007609,-0.003067,0.004508,-0.007706,1.926,-2.437,0.007313,0.0002394,0.004129,-0.0004142,-0.001954,-0.0001389,1.0
6,0.04694,-0.02742,0.008947,-0.003417,0.007615,-0.003069,0.00452,-0.007715,1.925,-2.437,0.007331,0.0002386,0.004134,-0.0004098,-0.001941,-0.0001368,1.0
7,0.04428,-0.02482,0.008938,-0.003423,0.007622,-0.003078,0.00452,-0.007722,1.924,-2.437,0.007336,0.0002389,0.004117,-0.0004022,-0.001944,-0.000138,1.0
8,0.04311,-0.02347,0.008918,-0.003429,0.007614,-0.003083,0.004506,-0.007727,1.924,-2.437,0.00732,0.0002401,0.004117,-0.0004056,-0.001943,-0.0001407,1.0
9,0.04337,-0.02405,0.008882,-0.003435,0.007578,-0.003089,0.004486,-0.007732,1.921,-2.436,0.007294,0.0002418,0.004087,-0.0004026,-0.001963,-0.0001432,1.0
10,0.04407,-0.02481,0.008841,-0.003442,0.007517,-0.00309,0.004433,-0.007732,1.919,-2.436,0.007244,0.0002448,0.004041,-0.0004014,-0.002004,-0.0001393,1.0
11,0.04346,-0.02431,0.008779,-0.003448,0.007456,-0.003099,0.004356,-0.007734,1.919,-2.436,0.007172,0.000247,0.003975,-0.0003948,-0.002045,-0.0001446,1.0
12,0.04377,-0.02472,0.00869,-0.003444,0.007362,-0.003096,0.004261,-0.007722,1.804,-2.299,0.007077,0.0002582,0.003894,-0.0003842,-0.002092,-0.0001417,1.0
13,0.04342,-0.0249,0.008636,-0.003441,0.007295,-0.003087,0.004203,-0.007716,1.693,-2.163,0.007027,0.0002672,0.003858,-0.0003775,-0.002124,-0.0001361,1.0
14,0.04286,-0.02482,0.008624,-0.003447,0.00729,-0.003089,0.004194,-0.007715,1.583,-2.027,0.007016,0.0002723,0.003846,-0.0003714,-0.002142,-0.0001315,1.0
15,0.04324,-0.0256,0.008609,-0.003452,0.007291,-0.003093,0.004218,-0.007723,1.467,-1.89,0.00702,0.0002738,0.003837,-0.0003689,-0.002134,-0.0001323,1.0
16,0.0438,-0.02658,0.008593,-0.003457,0.007281,-0.003098,0.004216,-0.00773,1.357,-1.754,0.007013,0.0002724,0.003829,-0.0003699,-0.002141,-0.0001339,1.0
17,0.04418,-0.02703,0.00856,-0.003457,0.007271,-0.003099,0.004197,-0.00773,1.243,-1.617,0.007003,0.000273,0.003809,-0.0003685,-0.002141,-0.0001367,1.0
18,0.04429,-0.0273,0.008541,-0.003462,0.007251,-0.003102,0.004166,-0.007728,1.126,-1.48,0.006991,0.0002751,0.003796,-0.0003656,-0.002154,-0.0001379,1.0
19,0.04546,-0.02859,0.008507,-0.003465,0.007234,-0.003107,0.004148,-0.007731,1.011,-1.343,0.006963,0.0002784,0.003773,-0.0003657,-0.002166,-0.0001407,1.0
20,0.04481,-0.02845,0.008466,-0.00347,0.007203,-0.00311,0.00412,-0.007734,0.8949,-1.205,0.006923,0.0002799,0.003743,-0.0003658,-0.002188,-0.0001448,1.0
21,0.04428,-0.02824,0.008419,-0.003476,0.00716,-0.003119,0.004062,-0.00773,0.7794,-1.068,0.006873,0.000277,0.003699,-0.0003628,-0.002237,-0.0001406,1.0
22,0.0444,-0.02868,0.008355,-0.00348,0.007082,-0.00312,0.003984,-0.00773,0.666,-0.9318,0.006801,0.0002799,0.003646,-0.000364,-0.002286,-0.0001364,1.0
23,0.04407,-0.02883,0.008275,-0.003487,0.006987,-0.003123,0.003888,-0.007725,0.55,-0.7946,0.006717,0.0002815,0.00358,-0.0003637,-0.002344,-0.0001418,1.0
24,0.04377,-0.02947,0.008177,-0.003493,0.006877,-0.003125,0.003784,-0.007723,0.4358,-0.6578,0.006609,0.0002875,0.003496,-0.0003613,-0.002424,-0.0001355,1.0
25,0.04382,-0.02964,0.008074,-0.003488,0.006735,-0.003112,0.003662,-0.007712,0.3211,-0.5209,0.006483,0.0003012,0.003383,-0.0003486,-0.002486,-0.000135,1.0
26,0.04408,-0.0307,0.008002,-0.003482,0.006657,-0.003102,0.003593,-0.007699,0.2047,-0.3837,0.006414,0.000308,0.003312,-0.0003347,-0.002532,-0.0001288,1.0
27,0.04405,-0.03093,0.00796,-0.003482,0.006634,-0.003108,0.003556,-0.007694,0.09099,-0.247,0.006384,0.0003117,0.003284,-0.0003287,-0.002545,-0.0001314,1.0
28,0.04419,-0.03176,0.00793,-0.003485,0.006602,-0.003109,0.003544,-0.007698,-0.01935,-0.1109,0.006362,0.0003132,0.003258,-0.0003247,-0.002553,-0.0001296,1.0
29,0.04437,-0.03227,0.007893,-0.003491,0.006568,-0.003111,0.00351,-0.007697,-0.1345,0.02608,0.006325,0.0003157,0.003223,-0.0003197,-0.002574,-0.0001254,1.0
30,0.04382,-0.03197,0.007831,-0.003487,0.006519,-0.003108,0.00345,-0.00769,-0.1336,0.02591,0.00629,0.0003198,0.00319,-0.0003212,-0.002606,-0.0001242,1.0
31,0.04446,-0.0333,0.007782,-0.003485,0.00647,-0.003109,0.003399,-0.007692,-0.1326,0.02571,0.00626,0.0003179,0.003147,-0.0003143,-0.002641,-0.0001262,1.0
32,0.04435,-0.03354,0.007737,-0.003486,0.006435,-0.003113,0.003345,-0.007688,-0.1349,0.02616,0.006223,0.0003202,0.003109,-0.0003149,-0.002679,-0.0001269,1.0
33,0.04506,-0.03414,0.007682,-0.003489,0.006382,-0.003119,0.003274,-0.007674,-0.1346,0.02609,0.006175,0.0003199,0.003051,-0.0003096,-0.002713,-0.000122,1.0
34,0.0432,-0.03242,0.007603,-0.00349,0.006296,-0.003117,0.003203,-0.007678,-0.1352,0.02622,0.006111,0.0003159,0.002983,-0.0003085,-0.002755,-0.0001214,1.0
35,0.04309,-0.03277,0.007519,-0.003491,0.006196,-0.003118,0.003117,-0.007673,-0.1349,0.02616,0.00602,0.0003185,0.002899,-0.0003055,-0.002828,-0.000115,1.0
36,0.04414,-0.03404,0.007414,-0.003489,0.006095,-0.003121,0.003013,-0.007672,-0.1339,0.02596,0.005912,0.0003209,0.002809,-0.0003006,-0.002912,-0.0001086,1.0
37,0.04359,-0.03364,0.007285,-0.003478,0.005954,-0.003112,0.002889,-0.007657,-0.1343,0.02605,0.005789,0.0003287,0.002699,-0.0002906,-0.003006,-0.0001024,1.0
