1494000814513,1,1494000814509,TASK_START,100,100
1494000814570,1,1494000814511,BASELINE_START,200,200
1494000994563,1,1494000994519,BASELINE_END,200,200
1494000994604,1,1494000994520,BREAK_START,0,1
1494001024563,1,1494001024521,BREAK_END,0,1
1494001024604,1,1494001024524,TRAINING_START,0,1
1494001084571,1,1494001084529,TRAINING_END,0,1
1494001084612,1,1494001084530,BREAK_START,1,0
1494001114573,1,1494001114530,BREAK_END,1,0
1494001114615,1,1494001114534,TRAINING_START,1,0
1494001174591,1,1494001174548,TRAINING_END,1,0
1494001174632,1,1494001174550,BREAK_START,2,1
1494001204596,1,1494001204552,BREAK_END,2,1
1494001204637,1,1494001204554,TRAINING_START,2,1
1494001264599,1,1494001264557,TRAINING_END,2,1
1494001264640,1,1494001264557,BREAK_START,3,0
1494001294601,1,1494001294559,BREAK_END,3,0
1494001294642,1,1494001294561,TRAINING_START,3,0
1494001354611,1,1494001354568,TRAINING_END,3,0
1494001354652,1,1494001354570,BREAK_START,4,1
1494001384613,1,1494001384571,BREAK_END,4,1
1494001384654,1,1494001384573,TRAINING_START,4,1
1494001444620,1,1494001444577,TRAINING_END,4,1
1494001444661,1,1494001444578,BREAK_START,5,0
1494001474621,1,1494001474579,BREAK_END,5,0
1494001474662,1,1494001474581,TRAINING_START,5,0
1494001534632,1,1494001534590,TRAINING_END,5,0
1494001534673,1,1494001534591,BREAK_START,6,1
1494001564633,1,1494001564591,BREAK_END,6,1
1494001564674,1,1494001564593,TRAINING_START,6,1
1494001624639,1,1494001624597,TRAINING_END,6,1
1494001624680,1,1494001624598,BREAK_START,7,1
1494001654641,1,1494001654599,BREAK_END,7,1
1494001654682,1,1494001654601,TRAINING_START,7,1
1494001714647,1,1494001714604,TRAINING_END,7,1
1494001714688,1,1494001714605,BREAK_START,8,0
1494001744650,1,1494001744606,BREAK_END,8,0
1494001744692,1,1494001744609,TRAINING_START,8,0
1494001804664,1,1494001804622,TRAINING_END,8,0
1494001804705,1,1494001804623,BREAK_START,9,0
1494001834666,1,1494001834624,BREAK_END,9,0
1494001834708,1,1494001834626,TRAINING_START,9,0
1494001894680,1,1494001894638,TRAINING_END,9,0
1494001894721,1,1494001894638,BREAK_START,10,1
1494001924681,1,1494001924639,BREAK_END,10,1
1494001924723,1,1494001924641,TRAINING_START,10,1
1494001984687,1,1494001984645,TRAINING_END,10,1
1494001984728,1,1494001984646,BREAK_START,11,0
1494002014689,1,1494002014646,BREAK_END,11,0
1494002014730,1,1494002014648,TRAINING_START,11,0
1494002074698,1,1494002074657,TRAINING_END,11,0
1494002074739,1,1494002074657,BREAK_START,12,1
1494002104700,1,1494002104658,BREAK_END,12,1
1494002104741,1,1494002104660,TRAINING_START,12,1
1494002164708,1,1494002164664,TRAINING_END,12,1
1494002164750,1,1494002164665,BREAK_START,13,0
1494002194710,1,1494002194668,BREAK_END,13,0
1494002194751,1,1494002194670,TRAINING_START,13,0
1494002254718,1,1494002254677,TRAINING_END,13,0
1494002254760,1,1494002254677,BREAK_START,14,1
1494002284719,1,1494002284678,BREAK_END,14,1
1494002284760,1,1494002284679,TRAINING_START,14,1
1494002344724,1,1494002344682,TRAINING_END,14,1
1494002344765,1,1494002344682,BREAK_START,15,1
1494002374726,1,1494002374683,BREAK_END,15,1
1494002374767,1,1494002374686,TRAINING_START,15,1
1494002434732,1,1494002434691,TRAINING_END,15,1
1494002434775,1,1494002434691,BREAK_START,16,0
1494002464733,1,1494002464692,BREAK_END,16,0
1494002464774,1,1494002464694,TRAINING_START,16,0
1494002524744,1,1494002524702,TRAINING_END,16,0
1494002524785,1,1494002524703,BREAK_START,17,1
1494002554746,1,1494002554704,BREAK_END,17,1
1494002554787,1,1494002554706,TRAINING_START,17,1
1494002614752,1,1494002614710,TRAINING_END,17,1
1494002614793,1,1494002614710,BREAK_START,18,0
1494002644753,1,1494002644711,BREAK_END,18,0
1494002644794,1,1494002644713,TRAINING_START,18,0
1494002704767,1,1494002704725,TRAINING_END,18,0
1494002704808,1,1494002704726,BREAK_START,19,0
1494002734768,1,1494002734726,BREAK_END,19,0
1494002734809,1,1494002734728,TRAINING_START,19,0
1494002794780,1,1494002794738,TRAINING_END,19,0
1494002794821,1,1494002794739,TASK_END,100,100
1494002794862,1,1494002794739,CONNECTION_CLOSE,300,300
