1494258998745,1,1494258998742,TASK_START,10000,10000
1494259017192,1,1494259017150,BASELINE_START,20000,20000
1494259197197,1,1494259197153,BASELINE_END,20000,20000
1494259197238,1,1494259197154,BREAK_START,1000,1000
1494259227199,1,1494259227156,BREAK_END,1000,1000
1494259227240,1,1494259227159,TRAINING_START,0,2
1494259287220,1,1494259287176,TRAINING_END,0,2
1494259287262,1,1494259287177,BREAK_START,1001,1001
1494259317222,1,1494259317178,BREAK_END,1001,1001
1494259317263,1,1494259317180,TRAINING_START,1,1
1494259377240,1,1494259377197,TRAINING_END,1,1
1494259377281,1,1494259377198,BREAK_START,1002,1002
1494259407243,1,1494259407200,BREAK_END,1002,1002
1494259407284,1,1494259407201,TRAINING_START,2,1
1494259467261,1,1494259467217,TRAINING_END,2,1
1494259467302,1,1494259467218,BREAK_START,1003,1003
1494259497270,1,1494259497219,BREAK_END,1003,1003
1494259497311,1,1494259497227,TRAINING_START,3,1
1494259557286,1,1494259557243,TRAINING_END,3,1
1494259557327,1,1494259557244,BREAK_START,1004,1004
1494259587289,1,1494259587246,BREAK_END,1004,1004
1494259587330,1,1494259587247,TRAINING_START,4,1
1494259647306,1,1494259647262,TRAINING_END,4,1
1494259647347,1,1494259647263,BREAK_START,1005,1005
1494259677309,1,1494259677264,BREAK_END,1005,1005
1494259677351,1,1494259677266,TRAINING_START,5,1
1494259737324,1,1494259737282,TRAINING_END,5,1
1494259737365,1,1494259737283,BREAK_START,1006,1006
1494259767328,1,1494259767284,BREAK_END,1006,1006
1494259767370,1,1494259767285,TRAINING_START,6,2
1494259827346,1,1494259827304,TRAINING_END,6,2
1494259827387,1,1494259827305,BREAK_START,1007,1007
1494259857349,1,1494259857306,BREAK_END,1007,1007
1494259857390,1,1494259857307,TRAINING_START,7,2
1494259917368,1,1494259917324,TRAINING_END,7,2
1494259917409,1,1494259917325,BREAK_START,1008,1008
1494259947370,1,1494259947326,BREAK_END,1008,1008
1494259947412,1,1494259947328,TRAINING_START,8,2
1494260007389,1,1494260007345,TRAINING_END,8,2
1494260007430,1,1494260007347,BREAK_START,1009,1009
1494260037391,1,1494260037348,BREAK_END,1009,1009
1494260037432,1,1494260037349,TRAINING_START,9,1
1494260097408,1,1494260097364,TRAINING_END,9,1
1494260097449,1,1494260097365,BREAK_START,1010,1010
1494260127411,1,1494260127367,BREAK_END,1010,1010
1494260127452,1,1494260127368,TRAINING_START,10,1
1494260187427,1,1494260187384,TRAINING_END,10,1
1494260187468,1,1494260187385,BREAK_START,1011,1011
1494260217433,1,1494260217389,BREAK_END,1011,1011
1494260217474,1,1494260217390,TRAINING_START,11,1
1494260277450,1,1494260277406,TRAINING_END,11,1
1494260277491,1,1494260277407,BREAK_START,1012,1012
1494260307452,1,1494260307408,BREAK_END,1012,1012
1494260307493,1,1494260307409,TRAINING_START,12,2
1494260367469,1,1494260367425,TRAINING_END,12,2
1494260367510,1,1494260367426,BREAK_START,1013,1013
1494260397471,1,1494260397427,BREAK_END,1013,1013
1494260397513,1,1494260397428,TRAINING_START,13,2
1494260457488,1,1494260457445,TRAINING_END,13,2
1494260457529,1,1494260457446,BREAK_START,1014,1014
1494260487492,1,1494260487447,BREAK_END,1014,1014
1494260487534,1,1494260487449,TRAINING_START,14,1
1494260547508,1,1494260547465,TRAINING_END,14,1
1494260547550,1,1494260547466,BREAK_START,1015,1015
1494260577511,1,1494260577467,BREAK_END,1015,1015
1494260577554,1,1494260577469,TRAINING_START,15,1
1494260637528,1,1494260637485,TRAINING_END,15,1
1494260637569,1,1494260637486,BREAK_START,1016,1016
1494260667531,1,1494260667487,BREAK_END,1016,1016
1494260667575,1,1494260667488,TRAINING_START,16,2
1494260727548,1,1494260727504,TRAINING_END,16,2
1494260727589,1,1494260727506,BREAK_START,1017,1017
1494260757550,1,1494260757506,BREAK_END,1017,1017
1494260757591,1,1494260757508,TRAINING_START,17,2
1494260817565,1,1494260817523,TRAINING_END,17,2
1494260817606,1,1494260817523,BREAK_START,1018,1018
1494260847569,1,1494260847524,BREAK_END,1018,1018
1494260847611,1,1494260847526,TRAINING_START,18,2
1494260907583,1,1494260907542,TRAINING_END,18,2
1494260907624,1,1494260907542,BREAK_START,1019,1019
1494260937587,1,1494260937543,BREAK_END,1019,1019
1494260937628,1,1494260937544,TRAINING_START,19,2
1494260997604,1,1494260997560,TRAINING_END,19,2
1494260997645,1,1494260997561,TASK_END,10000,10000
1494260997686,1,1494260997562,CONNECTION_CLOSE,30000,30000
